"8", "1", "0.0003", "3", "141", "70884", "426", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70884 to nodeId 426 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70884", "556", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70884 to nodeId 556 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70884", "70884", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70884 to nodeId 70884 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70885", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70885 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70885", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70885 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00067", "9", "141", "70885", "300", "09", "2022", "1", "Cashback earnings earning from level 9, from user ID 141 and nodeId 70885 to nodeId 300 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70885", "304", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70885 to nodeId 304 and to userId 8 for September, 2022", "2"
"8", "1", "0.00055", "7", "141", "70885", "312", "09", "2022", "1", "Cashback earnings earning from level 7, from user ID 141 and nodeId 70885 to nodeId 312 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70885", "329", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70885 to nodeId 329 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70885", "362", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70885 to nodeId 362 and to userId 8 for September, 2022", "2"
"8", "1", "0.0003", "3", "141", "70885", "428", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70885 to nodeId 428 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70885", "560", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70885 to nodeId 560 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70885", "70885", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70885 to nodeId 70885 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70886", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70886 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70886", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70886 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00067", "9", "141", "70886", "300", "09", "2022", "1", "Cashback earnings earning from level 9, from user ID 141 and nodeId 70886 to nodeId 300 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70886", "304", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70886 to nodeId 304 and to userId 8 for September, 2022", "2"
"8", "1", "0.00048", "6", "141", "70886", "313", "09", "2022", "1", "Cashback earnings earning from level 6, from user ID 141 and nodeId 70886 to nodeId 313 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70886", "330", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70886 to nodeId 330 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70886", "364", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70886 to nodeId 364 and to userId 8 for September, 2022", "2"
"8", "1", "0.0003", "3", "141", "70886", "432", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70886 to nodeId 432 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70886", "568", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70886 to nodeId 568 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70886", "70886", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70886 to nodeId 70886 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70887", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70887 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70887", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70887 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00067", "9", "141", "70887", "300", "09", "2022", "1", "Cashback earnings earning from level 9, from user ID 141 and nodeId 70887 to nodeId 300 and to userId 8 for September, 2022", "2"
"8", "1", "0.00055", "7", "141", "70887", "305", "09", "2022", "1", "Cashback earnings earning from level 7, from user ID 141 and nodeId 70887 to nodeId 305 and to userId 8 for September, 2022", "2"
"8", "1", "0.00048", "6", "141", "70887", "314", "09", "2022", "1", "Cashback earnings earning from level 6, from user ID 141 and nodeId 70887 to nodeId 314 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70887", "332", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70887 to nodeId 332 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70887", "368", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70887 to nodeId 368 and to userId 8 for September, 2022", "2"
"8", "1", "0.0003", "3", "141", "70887", "440", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70887 to nodeId 440 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70887", "584", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70887 to nodeId 584 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70887", "70887", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70887 to nodeId 70887 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70888", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70888 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70888", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70888 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00067", "9", "141", "70888", "300", "09", "2022", "1", "Cashback earnings earning from level 9, from user ID 141 and nodeId 70888 to nodeId 300 and to userId 8 for September, 2022", "2"
"8", "1", "0.00055", "7", "141", "70888", "305", "09", "2022", "1", "Cashback earnings earning from level 7, from user ID 141 and nodeId 70888 to nodeId 305 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70888", "315", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70888 to nodeId 315 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70888", "334", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70888 to nodeId 334 and to userId 8 for September, 2022", "2"
"8", "1", "0.0003", "3", "141", "70888", "372", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70888 to nodeId 372 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70888", "448", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70888 to nodeId 448 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70888", "70888", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70888 to nodeId 70888 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70889", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70889 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70889", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70889 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70889", "301", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70889 to nodeId 301 and to userId 8 for September, 2022", "2"
"8", "1", "0.00055", "7", "141", "70889", "306", "09", "2022", "1", "Cashback earnings earning from level 7, from user ID 141 and nodeId 70889 to nodeId 306 and to userId 8 for September, 2022", "2"
"8", "1", "0.00048", "6", "141", "70889", "316", "09", "2022", "1", "Cashback earnings earning from level 6, from user ID 141 and nodeId 70889 to nodeId 316 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70889", "336", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70889 to nodeId 336 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70889", "376", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70889 to nodeId 376 and to userId 8 for September, 2022", "2"
"8", "1", "0.0003", "3", "141", "70889", "456", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70889 to nodeId 456 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70889", "70889", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70889 to nodeId 70889 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70890", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70890 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70890", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70890 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70890", "301", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70890 to nodeId 301 and to userId 8 for September, 2022", "2"
"8", "1", "0.00055", "7", "141", "70890", "306", "09", "2022", "1", "Cashback earnings earning from level 7, from user ID 141 and nodeId 70890 to nodeId 306 and to userId 8 for September, 2022", "2"
"8", "1", "0.00048", "6", "141", "70890", "316", "09", "2022", "1", "Cashback earnings earning from level 6, from user ID 141 and nodeId 70890 to nodeId 316 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70890", "336", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70890 to nodeId 336 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70890", "376", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70890 to nodeId 376 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70890", "457", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70890 to nodeId 457 and to userId 8 for September, 2022", "2"
